sim_call,batch,evac,cost_proxy,widths
60,1,1198.1417132329123,2612.3,"[4,2,4,4,0,0,4,0,0,0,0,0,2,2,0]"
61,1,1281.2841990202824,4246.39,"[4,0,0,4,4,2,2,2,4,4,4,2,2,2,0]"
62,1,1379.6474589997974,1888.3900000000003,"[0,2,0,0,0,0,4,0,0,4,4,0,0,0,2]"
63,1,1394.857858617758,3632.3300000000004,"[2,2,0,2,4,4,4,0,0,2,0,4,0,0,2]"
64,1,1256.9027912719619,4360.59,"[4,2,4,2,4,4,0,2,4,0,2,2,0,2,4]"
65,1,1182.8289002246918,3757.4700000000007,"[4,4,2,4,2,0,4,2,2,0,2,0,4,0,2]"
66,1,1411.6825229747783,3850.120000000001,"[0,4,0,0,4,4,0,2,0,4,4,4,0,0,0]"
67,1,1224.6424825882734,2605.4700000000003,"[0,4,4,2,2,0,0,0,4,4,0,0,2,0,4]"
68,1,1203.401242814347,4216.22,"[2,4,4,4,2,4,2,4,2,0,0,2,4,0,0]"
69,1,1243.099437281137,3825.3800000000006,"[4,2,4,2,4,0,0,0,0,4,4,2,0,0,4]"
70,1,1244.7030329412241,2492.2800000000007,"[0,4,2,4,2,0,2,0,4,4,0,0,2,0,0]"
71,1,1210.5800878506943,3901.0700000000006,"[4,2,2,4,4,4,2,0,2,4,0,0,4,0,0]"
72,1,1224.8881734799247,2305.4900000000002,"[2,2,2,2,2,0,2,0,0,0,4,0,2,0,0]"
73,1,1176.1767486587712,3069.67,"[0,2,2,2,2,0,2,0,2,0,4,2,4,2,4]"
74,1,1277.1362808210858,3376.3800000000006,"[0,2,2,4,4,0,2,2,0,0,2,4,2,0,2]"
75,1,1281.571249240737,2510.0800000000004,"[0,2,0,0,0,0,0,2,4,4,4,2,4,0,4]"
76,1,1249.6058928318387,3494.1900000000005,"[2,2,0,4,0,2,0,0,4,2,4,4,4,4,0]"
77,1,1228.4290673900282,3627.2300000000005,"[0,4,4,4,4,0,2,0,0,4,0,4,2,0,0]"
78,1,1251.1981250506194,1884.73,"[0,2,2,2,2,0,0,0,4,0,2,0,2,0,4]"
79,1,1254.9262374734285,3385.51,"[0,0,2,2,4,0,2,4,4,4,4,2,2,0,0]"
80,1,1251.5285650659973,3283.3,"[2,0,2,0,0,4,4,0,2,4,4,2,2,0,4]"
81,2,1154.136701352336,3076.32,"[0,4,4,2,0,0,2,0,2,0,2,2,4,4,2]"
82,2,1305.8008929294565,2083.9800000000005,"[0,0,2,2,2,0,4,0,0,0,4,0,0,0,4]"
83,2,1456.8762224876994,2250.36,"[0,0,0,0,0,4,0,2,2,0,4,4,0,2,0]"
84,2,1243.1443366809751,2350.86,"[0,0,4,0,2,4,0,0,2,4,0,0,2,0,4]"
85,2,1198.9791767897636,2612.3,"[4,2,4,4,0,0,4,0,0,0,0,0,2,2,0]"
86,2,1223.3059199870424,2605.4700000000003,"[0,4,4,2,2,0,0,0,4,4,0,0,2,0,4]"
87,2,1205.7659938454062,2926.7400000000002,"[4,2,4,0,2,0,0,2,0,2,2,2,2,0,0]"
88,2,1221.7072141367933,4091.1300000000006,"[4,2,4,4,0,4,0,4,0,2,2,2,2,2,0]"
89,2,1208.3174778313155,3052.5,"[0,2,2,0,4,0,2,2,2,0,2,2,4,0,4]"
90,2,1175.547649892717,3907.0200000000004,"[4,4,2,2,2,4,4,0,2,0,0,0,4,2,2]"
91,2,1225.9018018018019,3386.0300000000007,"[0,0,2,0,4,0,4,2,0,4,4,0,2,4,0]"
92,2,1411.776822774302,1883.9900000000002,"[0,2,0,2,0,0,2,0,2,4,2,2,0,0,2]"
93,2,1243.9159309059983,1570.7800000000002,"[4,0,2,2,0,0,0,0,0,4,0,0,2,0,0]"
94,2,1297.1668421372315,2881.9300000000003,"[2,0,4,0,0,0,4,4,0,0,0,4,0,4,0]"
95,2,1227.9816558342952,2809.9,"[0,0,2,0,0,0,4,4,0,4,4,2,4,0,0]"
96,2,1265.4634012999372,2217.26,"[0,0,2,0,4,0,0,0,4,4,0,2,2,0,4]"
97,2,1432.4940559369747,889.24,"[0,0,0,0,0,4,0,0,0,0,0,0,0,2,0]"
98,2,1190.087586807313,2615.4400000000005,"[2,2,2,2,2,0,0,0,0,0,4,0,2,4,0]"
99,2,1181.1089394522155,3673.8,"[4,2,4,2,2,4,2,0,0,0,4,0,2,2,0]"
100,2,1239.207258554363,2440.2200000000003,"[2,2,2,0,2,0,0,2,0,2,2,2,2,0,0]"
101,2,1184.3267229510852,2564.3,"[0,2,2,0,0,0,4,0,2,0,4,2,4,2,2]"
102,2,1193.2404988965154,2179.6400000000003,"[0,2,2,2,2,0,2,0,0,0,4,0,4,0,0]"
103,2,1196.4985525143736,3377.8,"[0,0,4,2,4,0,0,0,2,4,2,2,2,4,4]"
104,2,1231.867143059576,3690.5200000000004,"[2,2,2,2,4,0,4,0,2,4,2,4,2,0,0]"
105,2,1260.627118300905,2753.1400000000003,"[2,2,2,2,0,0,0,0,0,4,4,2,0,4,0]"
106,2,1179.3153760502075,3312.870000000001,"[2,0,2,0,2,0,2,0,2,4,2,4,4,2,4]"
107,2,1223.5750430118408,4154.54,"[2,4,4,4,0,2,4,4,4,0,2,0,2,2,4]"
108,2,1215.0378525582619,2362.9900000000002,"[0,2,4,2,0,0,0,4,0,2,0,2,4,0,0]"
109,2,1165.6189116968299,3368.0300000000007,"[2,2,2,2,2,0,2,0,2,0,4,2,4,2,4]"
110,2,1228.516207734359,2694.6300000000006,"[2,0,2,4,0,0,2,2,0,2,0,4,4,0,2]"
111,2,1218.35137050083,3257.76,"[2,4,2,4,2,0,2,0,0,4,4,0,2,0,0]"
112,2,1234.9329695472584,2262.5600000000004,"[2,2,2,2,2,0,2,0,4,4,0,0,2,0,0]"
113,2,1316.7887602000526,2093.55,"[2,0,4,0,0,2,4,4,4,0,0,0,0,0,0]"
114,2,1271.8089804596536,1677.0,"[0,4,0,4,0,0,0,0,0,0,0,0,4,2,0]"
115,2,1315.7332712437487,2557.1000000000004,"[0,4,2,2,0,0,4,0,2,0,0,4,0,2,2]"
116,2,1318.4232194193628,3065.9300000000003,"[2,0,0,4,0,4,0,2,0,0,2,4,4,0,4]"
117,2,1154.5975831916444,3984.6000000000004,"[0,4,4,0,2,4,4,0,2,0,4,0,4,2,4]"
118,2,1210.276416756089,2577.5400000000004,"[0,2,2,2,2,0,2,0,4,4,0,2,4,0,2]"
119,2,1178.7939258959302,2454.26,"[0,2,4,2,2,0,0,2,2,0,4,0,4,0,0]"
120,2,1232.5109518603992,3416.7000000000003,"[2,4,2,0,4,0,2,0,0,0,4,4,2,0,0]"
121,3,1258.6842339697516,2884.2000000000003,"[0,4,0,4,2,0,0,0,2,0,2,4,4,2,0]"
122,3,1179.6863876571706,2497.5600000000004,"[2,0,2,0,2,0,2,0,0,4,0,0,4,2,4]"
123,3,1201.526409555623,3101.9500000000003,"[0,0,2,4,0,0,4,0,2,2,4,4,4,2,2]"
124,3,1156.8892690828104,2672.9700000000003,"[2,0,4,0,0,2,0,0,2,0,4,2,4,4,0]"
125,3,1237.9020308576983,2514.9100000000003,"[0,4,2,2,0,0,0,4,2,2,0,2,4,0,0]"
