sim_call,batch,evac,cost_proxy,widths
189,4,1177.0897277052334,3154.4300000000003,"[4,0,2,4,0,4,4,0,4,0,0,2,4,2,0]"
190,4,1173.275139184128,1981.4400000000003,"[0,0,4,2,2,0,2,0,0,4,0,0,4,0,0]"
191,4,1280.6191719809697,1713.3400000000001,"[2,0,0,0,4,0,2,0,2,2,0,0,2,0,0]"
192,4,1138.0466767891487,3158.1600000000003,"[0,2,4,0,2,0,2,0,2,2,2,2,4,4,2]"
193,4,1151.1532796841786,2722.76,"[2,0,4,2,0,0,2,0,4,2,4,0,4,4,0]"
194,4,1135.791275432736,3969.8600000000006,"[2,2,4,4,2,0,4,0,2,2,2,4,4,0,4]"
195,4,1167.93732968924,3581.96,"[0,4,4,4,4,0,0,0,0,2,2,2,2,2,2]"
196,4,1179.7828525154368,2166.8900000000003,"[0,2,4,0,0,0,2,0,2,0,0,4,4,2,0]"
197,4,1153.9394959003948,2877.26,"[4,0,2,4,2,0,4,0,4,2,0,0,4,2,0]"
198,4,1155.6830094139082,2771.0800000000004,"[2,2,4,4,0,0,4,0,2,2,0,0,4,0,4]"
199,4,1163.7389087964368,2782.34,"[2,0,4,2,0,4,0,0,2,2,0,2,4,2,2]"
200,4,1196.2674683672437,2077.4800000000005,"[0,0,4,0,0,2,2,0,2,2,0,4,4,0,0]"
201,5,1222.3794867901609,1009.6100000000001,"[0,0,4,2,0,0,2,0,4,0,0,0,2,0,0]"
202,5,1167.0994938758984,2279.77,"[0,4,4,2,2,0,0,0,0,0,0,2,4,0,0]"
203,5,1193.047922866687,2536.2200000000003,"[0,0,2,2,0,0,4,2,2,4,0,0,4,2,4]"
204,5,1176.1870533454803,1965.0700000000002,"[0,0,4,2,0,0,0,0,2,4,0,0,4,2,4]"
205,5,1160.8521186354892,3713.6900000000005,"[0,4,2,4,4,2,4,0,0,0,0,2,4,2,0]"
206,5,1150.7234537908694,3147.42,"[0,2,4,2,0,0,4,0,4,0,2,2,4,4,4]"
207,5,1160.2045186759792,3721.3200000000006,"[0,0,2,4,2,0,4,0,0,4,2,4,4,4,2]"
208,5,1149.5506387286164,3583.8500000000004,"[2,2,4,4,0,4,2,0,4,2,4,0,4,2,0]"
209,5,1134.8695353780747,4076.2400000000002,"[0,0,4,4,4,2,4,0,2,0,2,2,4,4,4]"
210,5,1127.3375645308229,4636.14,"[0,4,4,4,4,2,4,0,4,4,2,0,4,2,4]"
211,5,1144.1548567668792,4233.780000000001,"[0,0,4,4,4,4,4,0,4,2,4,0,4,4,0]"
212,5,1117.1988460370483,4454.420000000001,"[2,2,4,4,2,2,4,0,0,4,2,0,4,4,4]"
213,5,1335.5911590241926,1610.7200000000003,"[4,4,0,0,0,0,0,0,0,0,0,0,0,0,4]"
214,5,1113.4505061241016,4615.620000000001,"[4,0,4,4,4,0,4,0,2,4,2,2,4,4,2]"
215,5,1214.8508239700373,3416.0400000000004,"[4,4,0,0,0,2,4,0,0,4,0,2,4,0,4]"
216,5,1359.1688207308432,1954.67,"[0,0,0,4,4,0,0,0,2,0,2,0,0,4,0]"
217,5,1404.3995495495496,2225.55,"[2,0,0,0,0,0,0,4,0,4,0,4,0,0,4]"
